time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-10-13T09:59:51.842Z,41.074,140.1515,168.306,5.1,mb,214,24,0.748,0.51,us,us6000lfbl,2023-12-16T22:13:08.040Z,"30 km WSW of Imabetsu, Japan",earthquake,5.58,5.217,0.02,796,reviewed,us,us
2023-10-13T08:54:32.934Z,-23.513,-179.9896,537.167,5.1,mb,106,62,5.007,0.46,us,us6000lfbg,2023-12-16T22:13:08.040Z,south of the Fiji Islands,earthquake,10.71,7.621,0.057,100,reviewed,us,us
2023-10-13T03:44:32.773Z,-51.7952,139.5001,7.064,5.9,mww,81,59,10.345,0.91,us,us6000lf9x,2023-12-16T22:13:08.040Z,western Indian-Antarctic Ridge,earthquake,10.96,3.222,0.05,39,reviewed,us,us
2023-10-13T02:25:28.772Z,-56.3268,-26.6345,41.174,5.4,mb,65,75,5.988,0.7,us,us6000lf9b,2023-12-16T22:13:08.040Z,South Sandwich Islands region,earthquake,10.9,5.294,0.065,81,reviewed,us,us
2023-10-13T00:24:16.278Z,13.7815,120.8353,10,5,mww,106,49,8.139,0.51,us,us6000lf92,2023-12-16T22:13:08.040Z,"8 km WNW of Solo, Philippines",earthquake,6.3,1.837,0.098,10,reviewed,us,us
2023-10-12T22:33:39.723Z,44.2409,148.51,40.251,5.1,mww,107,121,4.258,0.52,us,us6000lf8b,2023-12-16T22:13:08.040Z,"120 km SSE of Kuril’sk, Russia",earthquake,8.25,3.277,0.093,11,reviewed,us,us
2023-10-12T10:34:56.016Z,-6.746,155.2721,36.869,5.1,mb,107,26,4.002,0.94,us,us6000lf1v,2023-12-16T22:13:07.040Z,"53 km SSW of Panguna, Papua New Guinea",earthquake,7.24,3.963,0.041,199,reviewed,us,us
2023-10-12T06:18:41.459Z,-4.5721,133.9193,10,5.2,mww,68,48,2.34,0.47,us,us6000lf0q,2023-12-16T22:13:07.040Z,"174 km NE of Tual, Indonesia",earthquake,7.69,1.842,0.078,16,reviewed,us,us
2023-10-12T02:41:13.366Z,52.8792,-171.3013,119.522,5.6,mww,373,39,0.774,0.92,us,us6000leyu,2024-05-16T02:51:15.754Z,"164 km W of Nikolski, Alaska",earthquake,6.04,3.388,0.031,103,reviewed,us,us
2023-10-11T20:04:58.206Z,-52.0446,139.6131,10,6.3,mww,112,35,10.516,0.95,us,us6000lews,2023-12-16T22:13:07.040Z,west of Macquarie Island,earthquake,5.49,1.743,0.052,35,reviewed,us,us
2023-10-11T10:36:56.840Z,23.2664,121.3166,16.025,5.2,mww,93,88,0.127,0.67,us,us6000leqs,2023-12-16T22:13:07.040Z,"78 km SE of Lugu, Taiwan",earthquake,3.81,3.571,0.098,10,reviewed,us,us
2023-10-11T04:37:08.402Z,-20.4851,-174.0596,25.013,5,mb,51,102,0.711,0.6,us,us6000leps,2023-12-16T22:13:07.040Z,"80 km SSE of Pangai, Tonga",earthquake,5.16,3.085,0.096,35,reviewed,us,us
2023-10-11T03:54:56.195Z,-63.7692,172.3039,10,5.7,mww,63,41,14.256,0.55,us,us6000lepj,2023-12-16T22:13:07.040Z,Balleny Islands region,earthquake,11.69,1.384,0.069,20,reviewed,us,us
2023-10-11T01:50:17.237Z,15.0413,147.1179,10,5,mb,81,100,1.295,0.56,us,us6000lep0,2024-05-15T02:00:22.160Z,"147 km E of Saipan, Northern Mariana Islands",earthquake,7.46,1.806,0.046,151,reviewed,us,us
2023-10-11T00:52:45.437Z,34.5654,62.1362,10,5,mb,87,59,4.671,0.73,us,us6000leng,2023-12-16T22:13:07.040Z,"24 km NNW of Herāt, Afghanistan",earthquake,7.69,1.848,0.078,52,reviewed,us,us
2023-10-11T00:41:55.908Z,34.5364,62.0509,8,6.3,mww,423,21,4.645,0.7,us,us6000len8,2023-12-16T22:13:06.040Z,"24 km NNW of Herāt, Afghanistan",earthquake,7.87,1.746,0.044,49,reviewed,us,us
2023-10-10T10:01:31.660Z,-22.9147,-66.2547,253,6,mww,123,35,1.774,0.81,us,us6000legn,2023-12-16T22:13:06.040Z,"61 km WSW of Abra Pampa, Argentina",earthquake,9.19,1.947,0.049,40,reviewed,us,us
2023-10-10T07:21:30.057Z,-15.5316,-174.2228,10,5.5,mww,81,44,2.86,1.14,us,us6000leg0,2023-12-16T22:13:06.040Z,"65 km NW of Hihifo, Tonga",earthquake,6.83,1.755,0.089,12,reviewed,us,us
2023-10-10T00:13:17.896Z,-23.6084,-63.6903,571.448,5.6,mww,256,35,4.179,0.77,us,us6000leee,2023-12-16T22:13:06.040Z,"60 km SE of Embarcación, Argentina",earthquake,8.87,2.704,0.042,54,reviewed,us,us
2023-10-09T18:23:09.039Z,49.095,21.7882,6.462,5,mww,173,17,1.724,0.74,us,us6000lec2,2024-04-06T06:46:21.892Z,"15 km SE of Stropkov, Slovakia",earthquake,1.81,3.259,0.045,47,reviewed,us,us
2023-10-09T13:30:46.443Z,34.6202,62.0531,10,5.1,mww,120,59,4.584,0.67,us,us6000le8s,2023-12-16T22:13:06.040Z,"33 km NNW of Herāt, Afghanistan",earthquake,7.31,1.805,0.078,16,reviewed,us,us
2023-10-09T05:09:42.141Z,44.7118,146.168,181.984,5.3,mww,149,60,2.629,0.59,us,us6000le6f,2023-12-16T22:13:06.040Z,"75 km NNE of Otrada, Russia",earthquake,8.11,5.018,0.052,35,reviewed,us,us
2023-10-09T03:50:48.861Z,0.3711,122.1918,137.358,5,mww,119,33,1.519,0.84,us,us6000le5w,2023-12-16T22:13:06.040Z,"98 km W of Gorontalo, Indonesia",earthquake,6.4,4.014,0.078,16,reviewed,us,us
2023-10-08T21:17:28.430Z,29.77,140.0739,10,5.3,mb,190,53,5.149,0.68,us,us6000le3k,2023-12-16T22:13:05.040Z,"Izu Islands, Japan region",earthquake,5.47,1.811,0.045,165,reviewed,us,us
2023-10-08T21:13:27.937Z,29.7985,140.0281,10,5,mb,123,82,6.087,0.5,us,us6000le3r,2023-12-16T22:13:05.040Z,"Izu Islands, Japan region",earthquake,10.57,1.842,0.057,99,reviewed,us,us
2023-10-08T21:05:32.437Z,29.7638,139.9661,10,5.4,mb,244,48,5.127,0.54,us,us6000le2y,2023-12-16T22:13:05.040Z,"Izu Islands, Japan region",earthquake,10,1.786,0.04,213,reviewed,us,us
2023-10-08T21:00:40.543Z,29.7418,140.0495,10,5,mb,194,53,6.146,0.54,us,us6000le3e,2023-12-16T22:13:05.040Z,"Izu Islands, Japan region",earthquake,9.79,1.827,0.043,173,reviewed,us,us
2023-10-08T18:07:39.894Z,-3.1582,148.4386,7,5.9,mww,119,34,3.856,0.51,us,us6000le27,2023-12-16T22:13:05.040Z,Bismarck Sea,earthquake,5.95,1.756,0.059,28,reviewed,us,us
2023-10-08T05:36:34.797Z,29.7935,140.1109,10,5.2,mww,83,125,3.321,0.51,us,us6000ldyn,2023-12-16T22:13:05.040Z,"Izu Islands, Japan region",earthquake,10.72,1.866,0.063,24,reviewed,us,us
2023-10-07T22:39:23.736Z,-5.6381,145.9288,62.951,5.1,mb,101,29,3.936,0.48,us,us6000ldws,2023-12-14T21:26:56.040Z,"48 km SSE of Madang, Papua New Guinea",earthquake,7.73,5.584,0.046,156,reviewed,us,us
2023-10-07T16:20:36.026Z,-5.6561,145.8972,63.931,5.7,mww,99,23,3.929,0.69,us,us6000ldv4,2023-12-14T21:26:56.040Z,"49 km SSE of Madang, Papua New Guinea",earthquake,3.46,5.524,0.06,27,reviewed,us,us
2023-10-07T14:26:28.186Z,40.2023,142.3093,53.464,5.1,mb,99,91,1.116,0.54,us,us6000lduu,2023-12-14T21:26:56.040Z,"43 km ENE of Noda, Japan",earthquake,6.31,4.255,0.036,256,reviewed,us,us
2023-10-07T14:19:31.684Z,-5.729,146.1525,74.694,5.2,mb,140,37,3.786,0.72,us,us6000ldut,2023-12-14T21:26:56.040Z,"69 km SE of Madang, Papua New Guinea",earthquake,7.86,4.131,0.042,196,reviewed,us,us
2023-10-07T14:13:36.495Z,-5.632,145.9243,64.169,5.3,mww,111,24,3.943,0.67,us,us6000ldus,2023-12-14T21:26:56.040Z,"47 km SSE of Madang, Papua New Guinea",earthquake,6.05,4.568,0.093,11,reviewed,us,us
2023-10-07T13:10:39.647Z,-5.52,146.0369,31,5.6,mww,135,38,4.017,0.97,us,us6000lduj,2023-12-14T21:26:56.040Z,"43 km SE of Madang, Papua New Guinea",earthquake,7.8,1.826,0.098,10,reviewed,us,us
2023-10-07T10:23:23.059Z,31.2682,141.9129,10,5,mb,95,117,2.561,0.63,us,us6000ldth,2023-12-14T21:26:55.040Z,"Izu Islands, Japan region",earthquake,8.11,1.853,0.038,215,reviewed,us,us
2023-10-07T09:18:50.192Z,-5.4976,145.9875,71.373,5.5,mb,182,28,4.052,0.67,us,us6000ldsf,2023-12-14T21:26:55.040Z,"37 km SE of Madang, Papua New Guinea",earthquake,8.02,6.209,0.037,253,reviewed,us,us
2023-10-07T08:40:11.361Z,-5.4749,146.1439,52,6.9,mww,272,18,4.032,0.6,us,us6000ldqf,2023-12-14T21:26:55.040Z,"48 km SE of Madang, Papua New Guinea",earthquake,1.83,1.929,0.052,35,reviewed,us,us
2023-10-07T08:34:26.985Z,-5.5729,146.138,55,6.7,mww,249,19,3.94,0.73,us,us6000ldqd,2023-12-14T21:26:55.040Z,"54 km SE of Madang, Papua New Guinea",earthquake,5.46,1.931,0.054,33,reviewed,us,us
2023-10-07T07:40:30.084Z,34.6262,62.0006,12.48,5.9,mww,227,43,5.81,0.59,us,us6000ldpv,2023-12-14T21:26:55.040Z,"35 km NNW of Herāt, Afghanistan",earthquake,6.08,3.399,0.054,33,reviewed,us,us
2023-10-07T07:16:04.200Z,34.4905,61.8943,10,5.2,mb,47,89,7.263,0.78,us,us6000leu2,2023-12-14T21:26:57.040Z,"21 km NE of Zindah Jān, Afghanistan",earthquake,6.2,1.842,0.097,35,reviewed,us,us
2023-10-07T07:12:49.702Z,34.5442,61.8891,8,6.3,mww,244,43,5.904,0.5,us,us6000ldpm,2023-12-14T21:26:55.040Z,"25 km NNE of Zindah Jān, Afghanistan",earthquake,5.86,1.446,0.051,37,reviewed,us,us
2023-10-07T06:49:41.156Z,34.5167,61.9462,10.257,5.4,mb,165,54,5.858,0.47,us,us6000ldph,2023-12-14T21:26:55.040Z,"26 km NE of Zindah Jān, Afghanistan",earthquake,7.67,3.884,0.047,155,reviewed,us,us
2023-10-07T06:41:03.327Z,34.5982,61.9263,14,6.3,mww,279,43,5.872,0.58,us,us6000ldpg,2023-12-14T21:26:55.040Z,"32 km NNE of Zindah Jān, Afghanistan",earthquake,6.63,1.812,0.048,41,reviewed,us,us
2023-10-07T06:00:01.972Z,29.5133,81.2055,10,5,mb,112,46,3.966,0.51,us,us6000ldp9,2023-12-14T21:26:55.040Z,"38 km NE of Dipayal, Nepal",earthquake,8.76,1.859,0.055,105,reviewed,us,us
2023-10-07T05:06:55.520Z,17.0471,-95.0442,108,5.9,mww,143,89,0.159,1,us,us6000ldny,2023-12-14T21:26:55.040Z,"2 km S of Paso Real de Sarabia, Mexico",earthquake,4.78,1.9,0.032,91,reviewed,us,us
2023-10-06T13:15:27.220Z,30.1985,140.1588,10,5,mww,247,52,2.923,0.84,us,us6000ldft,2023-12-14T21:26:54.040Z,"Izu Islands, Japan region",earthquake,6.02,1.782,0.062,25,reviewed,us,us
2023-10-06T05:49:22.063Z,30.1062,139.991,10,5.5,mww,197,90,3.004,0.63,us,us6000lddt,2023-12-14T21:26:54.040Z,"Izu Islands, Japan region",earthquake,8.35,1.839,0.049,40,reviewed,us,us
2023-10-06T04:57:03.494Z,31.1964,141.908,10,5.1,mb,65,120,2.611,0.74,us,us6000lddr,2023-12-14T21:26:54.040Z,"Izu Islands, Japan region",earthquake,8.58,1.865,0.046,155,reviewed,us,us
2023-10-06T04:35:17.280Z,47.2296,153.9465,10,5,mb,69,137,6.359,0.87,us,us6000lddl,2023-12-14T21:26:54.040Z,Kuril Islands,earthquake,10.12,1.892,0.056,102,reviewed,us,us
2023-10-06T03:49:09.639Z,47.2404,153.9347,10,5.1,mb,53,144,6.352,1.06,us,us6000lesa,2023-12-14T21:26:57.040Z,Kuril Islands,earthquake,10.8,1.916,0.067,74,reviewed,us,us
2023-10-06T03:28:05.001Z,3.8796,-82.562,10,5.4,mww,78,72,4.514,0.73,us,us6000ldd0,2023-12-14T21:26:54.040Z,south of Panama,earthquake,8.73,1.824,0.06,27,reviewed,us,us
2023-10-06T01:31:17.149Z,30.1409,139.9683,10,6.1,mww,91,62,2.968,0.92,us,us6000ldbb,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,7.13,1.791,0.047,43,reviewed,us,us
2023-10-05T21:56:36.215Z,31.1734,141.8975,10,5.2,mww,130,50,2.622,0.41,us,us6000ldab,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,7.6,1.776,0.059,28,reviewed,us,us
2023-10-05T13:39:54.908Z,29.9617,139.784,10,5,mb,253,82,3.144,0.54,us,us6000ld47,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,9.16,1.84,0.037,241,reviewed,us,us
2023-10-05T06:48:23.246Z,30.0975,140.0015,10,5.2,mww,140,46,3.013,0.56,us,us6000ld0z,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,7.26,1.8,0.086,13,reviewed,us,us
2023-10-05T06:22:12.247Z,30.0884,140.0279,10,5.7,mww,187,85,3.023,0.48,us,us6000ld0f,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,6.56,1.486,0.053,34,reviewed,us,us
2023-10-05T05:41:14.727Z,29.9491,140.0941,10,5,mww,105,91,3.166,0.56,us,us6000ld09,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,6.92,1.844,0.098,10,reviewed,us,us
2023-10-05T04:25:45.689Z,-4.4736,127.0835,10,5,mb,68,58,2.813,0.78,us,us6000lczv,2023-12-14T21:26:53.040Z,"149 km SW of Ambon, Indonesia",earthquake,7.1,1.869,0.084,46,reviewed,us,us
2023-10-05T04:00:01.084Z,30.0033,139.8586,10,5.2,mb,211,89,3.107,0.55,us,us6000lczr,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,7.53,1.844,0.042,183,reviewed,us,us
2023-10-05T02:53:13.316Z,29.9443,139.8719,10,5.7,mww,274,88,3.162,0.71,us,us6000lczf,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,8.17,1.819,0.055,32,reviewed,us,us
2023-10-05T02:15:14.899Z,29.9226,139.9345,10,5.3,mww,271,46,3.185,0.75,us,us6000lcz5,2023-12-14T21:26:53.040Z,"Izu Islands, Japan region",earthquake,8.2,0.814,0.075,17,reviewed,us,us
2023-10-05T02:06:32.338Z,29.8971,139.98,10,5.4,mww,161,53,3.211,0.91,us,us6000lcz2,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,8.26,1.794,0.098,10,reviewed,us,us
2023-10-05T01:59:58.562Z,29.8466,139.9904,10,6.1,mww,218,37,3.262,0.89,us,us6000lcz1,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,7.54,1.77,0.041,57,reviewed,us,us
2023-10-05T01:42:24.276Z,-4.4647,153.4548,115.866,5.4,mww,123,51,1.316,0.84,us,us6000lcyx,2023-12-14T21:26:52.040Z,"132 km E of Kokopo, Papua New Guinea",earthquake,5.56,4.621,0.071,19,reviewed,us,us
2023-10-05T01:05:10.008Z,29.9611,140.089,10,5.2,mww,137,62,3.153,1.2,us,us6000lcys,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,5.37,1.805,0.068,21,reviewed,us,us
2023-10-04T23:47:20.035Z,31.0223,141.7953,10,5.1,mww,182,84,2.68,0.49,us,us6000lcyc,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,8.14,1.81,0.068,21,reviewed,us,us
2023-10-04T23:19:09.762Z,30.1843,139.9953,10,5.1,mb,67,79,6.514,0.85,us,us6000lebb,2023-12-14T21:26:56.040Z,"Izu Islands, Japan region",earthquake,9.74,1.856,0.086,44,reviewed,us,us
2023-10-04T23:18:09.120Z,29.8095,140.0285,10,5.3,mww,274,20,3.301,0.62,us,us6000lcy1,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,2.93,1.729,0.069,20,reviewed,us,us
2023-10-04T22:22:03.603Z,-18.1296,-178.3065,547.753,5.3,mb,281,21,3.487,0.58,us,us6000lcxs,2023-12-14T21:26:52.040Z,"251 km E of Levuka, Fiji",earthquake,9.95,4.534,0.04,215,reviewed,us,us
2023-10-04T21:01:46.435Z,-20.6583,169.4199,42.917,5.3,mww,278,19,2.675,0.72,us,us6000lcx7,2023-12-14T21:26:52.040Z,"124 km S of Isangel, Vanuatu",earthquake,8.98,4.228,0.089,12,reviewed,us,us
2023-10-04T18:30:16.591Z,29.8675,140.0623,10,5,mb,97,53,3.245,0.96,us,us6000lcw3,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,5.81,1.666,0.035,256,reviewed,us,us
2023-10-04T17:22:41.377Z,29.9176,140.1414,10,5.2,mww,117,31,3.2,1.01,us,us6000lcvk,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,7.05,1.782,0.068,21,reviewed,us,us
2023-10-04T16:11:59.831Z,64.4897,-17.7682,10,5,mb,147,49,1.555,0.77,us,us6000lcv0,2023-12-14T21:26:52.040Z,"126 km W of Höfn, Iceland",earthquake,8.01,1.819,0.052,118,reviewed,us,us
2023-10-04T11:21:47.730Z,5.3171,126.0438,113,6.4,mww,257,23,1.801,0.88,us,us6000lcri,2023-12-21T07:32:46.409Z,"65 km E of Sarangani, Philippines",earthquake,6.22,1.901,0.037,71,reviewed,us,us
2023-10-04T11:13:20.008Z,30.7434,141.8692,10,5,mww,174,114,2.94,0.5,us,us6000lcrh,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,8.56,1.856,0.083,14,reviewed,us,us
2023-10-04T11:05:18.027Z,29.7389,140.0585,10,5.3,mww,184,88,3.231,0.62,us,us6000lcra,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,8.02,1.858,0.062,25,reviewed,us,us
2023-10-04T05:57:17.202Z,30.8019,142.0655,8,5.5,mww,129,24,2.997,0.76,us,us6000lcq8,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,6.91,1.682,0.057,30,reviewed,us,us
2023-10-04T04:55:47.021Z,31.0417,141.862,10,5.6,mww,122,49,2.701,0.54,us,us6000lcpx,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,7.61,1.744,0.047,43,reviewed,us,us
2023-10-04T03:35:10.800Z,19.2007,121.2365,27,5.7,mww,143,46,3.602,0.6,us,us6000lcpc,2023-12-14T21:26:52.040Z,"Babuyan Islands region, Philippines",earthquake,7.39,1.739,0.046,45,reviewed,us,us
2023-10-04T02:19:06.695Z,29.9723,140.2052,10,5.6,mww,124,20,3.151,0.69,us,us6000lcp1,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,3.84,1.74,0.069,20,reviewed,us,us
2023-10-04T00:13:45.667Z,29.964,140.0704,10,5.5,mww,264,30,3.149,0.86,us,us6000lcnc,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,7.1,1.788,0.065,23,reviewed,us,us
2023-10-03T20:32:35.570Z,29.8599,140.0114,10,5.2,mww,194,15,3.25,0.58,us,us6000lclx,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,6.53,1.718,0.062,25,reviewed,us,us
2023-10-03T19:16:58.433Z,28.3705,138.7659,518.824,5.3,mww,227,39,3.285,0.68,us,us6000lcl0,2023-12-14T21:26:52.040Z,"Bonin Islands, Japan region",earthquake,8.88,4.415,0.086,13,reviewed,us,us
2023-10-03T19:04:29.165Z,-19.882,-173.562,10,5,mb,94,69,0.744,0.74,us,us6000lcl9,2023-12-14T21:26:52.040Z,"80 km E of Fangale’ounga, Tonga",earthquake,5.18,1.738,0.063,84,reviewed,us,us
2023-10-03T15:27:27.811Z,29.7644,139.8887,10,5,mb,52,90,3.34,0.75,us,us6000ldj7,2023-12-14T21:26:55.040Z,"Izu Islands, Japan region",earthquake,3.88,1.848,0.101,31,reviewed,us,us
2023-10-03T15:22:35.873Z,29.8738,140.0784,6,5.8,mww,155,17,3.239,0.72,us,us6000lciv,2023-12-14T21:26:52.040Z,"Izu Islands, Japan region",earthquake,6.35,1.755,0.052,36,reviewed,us,us
2023-10-03T13:53:04.726Z,4.5477,127.5947,82.879,5.1,mb,94,56,3.209,0.67,us,us6000lchx,2023-12-14T21:26:51.040Z,"254 km ESE of Sarangani, Philippines",earthquake,7.99,5.768,0.039,210,reviewed,us,us
2023-10-03T11:38:04.199Z,29.9183,140.0108,10,6,mww,257,27,3.192,0.36,us,us6000lch5,2023-12-14T21:26:51.040Z,"Izu Islands, Japan region",earthquake,5.96,1.661,0.043,53,reviewed,us,us
2023-10-03T09:21:03.018Z,29.4973,81.242,13,5.7,mww,226,23,3.93,0.33,us,us6000lcgj,2023-12-14T21:26:51.040Z,"39 km NE of Dipayal, Nepal",earthquake,4.47,1.784,0.052,36,reviewed,us,us
2023-10-03T08:29:19.401Z,29.8291,139.9757,10,5,mb,67,53,3.279,0.77,us,us6000lcfe,2023-12-14T21:26:51.040Z,"Izu Islands, Japan region",earthquake,7.58,1.769,0.051,125,reviewed,us,us
2023-10-03T01:56:17.881Z,-4.543,153.6881,86,5.7,mww,119,32,1.56,0.81,us,us6000lce4,2023-12-14T21:26:51.040Z,"159 km E of Kokopo, Papua New Guinea",earthquake,8.56,1.858,0.065,23,reviewed,us,us
2023-10-02T14:17:57.029Z,29.8135,140.0454,10,5,mb,152,37,3.298,0.63,us,us6000lc94,2023-12-14T21:26:51.040Z,"Izu Islands, Japan region",earthquake,7.58,1.785,0.037,237,reviewed,us,us
2023-10-02T14:03:39.650Z,38.7862,71.6977,13.494,5.3,mww,129,38,0.695,0.75,us,us6000lc91,2023-12-14T21:26:51.040Z,"52 km SSE of Karakenja, Tajikistan",earthquake,5.97,3.067,0.061,26,reviewed,us,us
2023-10-02T08:58:37.627Z,-4.1801,134.0052,10,5.3,mww,107,44,2.154,0.53,us,us6000lc84,2023-12-14T21:26:51.040Z,"189 km WSW of Nabire, Indonesia",earthquake,6.83,1.816,0.056,31,reviewed,us,us
2023-10-02T02:33:43.221Z,28.7973,142.6035,10,5,mb,66,69,1.735,0.49,us,us6000lc6i,2023-12-14T21:26:51.040Z,"Bonin Islands, Japan region",earthquake,8.62,1.821,0.051,121,reviewed,us,us
2023-10-02T02:06:10.346Z,-57.1117,-30.1791,10,5.2,mb,49,56,4.557,0.45,us,us6000lc6e,2023-12-14T21:26:51.040Z,South Sandwich Islands region,earthquake,3.54,1.813,0.089,42,reviewed,us,us
2023-10-01T04:00:24.335Z,-6.9332,106.7791,113.044,5.3,mb,113,33,1.012,0.94,us,us6000lc08,2023-12-14T21:26:50.040Z,"16 km W of Sukabumi, Indonesia",earthquake,7.34,4.938,0.044,171,reviewed,us,us
2023-09-30T00:31:59.434Z,-52.8414,140.1915,10,5.8,mww,55,63,11.023,0.62,us,us6000lbtu,2023-12-09T22:00:42.040Z,west of Macquarie Island,earthquake,11.73,1.811,0.062,25,reviewed,us,us
2023-09-29T22:36:09.681Z,-57.9717,-25.4371,35,5.2,mb,117,69,7.195,0.52,us,us6000lbte,2023-12-09T22:00:42.040Z,South Sandwich Islands region,earthquake,11.05,1.85,0.065,77,reviewed,us,us
2023-09-29T19:05:45.546Z,38.4809,-30.347,14.127,5,mww,257,28,1.119,0.77,us,us6000lbs5,2023-12-09T22:00:42.040Z,"122 km SE of Lajes das Flores, Portugal",earthquake,6.22,3.294,0.05,39,reviewed,us,us
2023-09-29T16:51:36.463Z,-8.9346,152.7769,10,5.1,mww,58,71,4.752,0.98,us,us6000lbr4,2023-12-09T22:00:41.040Z,"296 km ENE of Alotau, Papua New Guinea",earthquake,10.17,1.851,0.093,11,reviewed,us,us
2023-09-29T01:53:17.254Z,-5.1954,152.8589,35,5,mb,67,66,1.215,0.98,us,us6000lbkp,2023-12-09T22:00:41.040Z,"114 km SE of Kokopo, Papua New Guinea",earthquake,6.95,1.466,0.046,150,reviewed,us,us
2023-09-29T01:19:36.307Z,-4.6058,153.2711,50.884,5.6,mww,111,53,1.179,0.69,us,us6000lbk5,2023-12-09T22:00:41.040Z,"114 km ESE of Kokopo, Papua New Guinea",earthquake,8.51,3.69,0.063,24,reviewed,us,us
2023-09-28T19:43:37.174Z,-5.9177,149.1913,92.416,5,mb,83,52,3.422,0.87,us,us6000lbi7,2023-12-09T22:00:41.040Z,"50 km NW of Kandrian, Papua New Guinea",earthquake,7.61,3.229,0.042,182,reviewed,us,us
2023-09-28T19:21:14.859Z,-5.2534,152.8231,27,5.7,mww,128,48,1.243,0.86,us,us6000lbhd,2023-12-09T22:00:41.040Z,"117 km SSE of Kokopo, Papua New Guinea",earthquake,6.82,1.726,0.061,26,reviewed,us,us
2023-09-28T17:40:06.917Z,44.3313,148.671,30,5.8,mww,197,45,4.374,0.7,us,us6000lbgs,2023-12-09T22:00:41.040Z,"117 km SSE of Kuril’sk, Russia",earthquake,7.95,1.756,0.053,34,reviewed,us,us
2023-09-28T14:40:25.892Z,-15.5866,167.741,125,6.1,mww,101,25,5.93,0.57,us,us6000lbdi,2023-12-09T22:00:40.040Z,"62 km E of Luganville, Vanuatu",earthquake,4.19,1.883,0.038,67,reviewed,us,us
2023-09-28T01:43:33.077Z,-15.1407,-173.458,16.067,5,mb,150,49,2.938,0.7,us,us6000lbaf,2023-12-09T22:00:40.040Z,"97 km NNE of Hihifo, Tonga",earthquake,8.06,4.181,0.05,127,reviewed,us,us
2023-09-27T17:47:21.596Z,0.8622,93.1129,10,5.5,mww,101,25,4.483,0.68,us,us6000lb60,2023-12-09T22:00:40.040Z,off the west coast of northern Sumatra,earthquake,8.95,1.804,0.061,26,reviewed,us,us
2023-09-27T17:37:35.528Z,-53.5274,-134.774,10,5.6,mww,27,120,31.771,0.89,us,us6000lb6a,2023-12-09T22:00:40.040Z,Pacific-Antarctic Ridge,earthquake,10.9,1.693,0.086,13,reviewed,us,us
2023-09-27T16:15:20.238Z,-3.3385,128.858,17.573,5,mb,114,44,1.573,0.63,us,us6000lb4e,2023-12-09T22:00:40.040Z,"6 km W of Amahai, Indonesia",earthquake,6.24,4.056,0.06,89,reviewed,us,us
2023-09-27T02:54:44.172Z,31.4154,141.7419,11.753,5,mb,76,119,2.354,0.55,us,us6000lb14,2023-12-09T22:00:40.040Z,"Izu Islands, Japan region",earthquake,8.07,4.062,0.037,234,reviewed,us,us
2023-09-26T14:05:30.891Z,-23.4315,-179.8079,530.455,5.2,mww,113,30,4.821,1.15,us,us7000ky76,2023-12-09T22:00:45.040Z,south of the Fiji Islands,earthquake,5.23,4.99,0.098,10,reviewed,us,us
2023-09-26T06:21:38.974Z,15.0877,-104.3164,10,5.4,mww,122,171,3.316,0.83,us,us7000ky4p,2023-12-09T22:00:45.040Z,"off the coast of Michoacan, Mexico",earthquake,8.77,1.909,0.075,17,reviewed,us,us
2023-09-26T01:39:43.416Z,4.7109,127.5053,94,5.9,mww,139,36,3.027,0.76,us,us7000ky3a,2023-12-09T22:00:45.040Z,"234 km SE of Pondaguitan, Philippines",earthquake,6.03,1.864,0.04,60,reviewed,us,us
2023-09-24T15:01:37.448Z,52.6283,-171.7732,108.872,5,mb,93,72,1.093,0.68,us,us7000kxtv,2024-05-12T15:11:42.778Z,"172 km ENE of Atka, Alaska",earthquake,6.34,5.323,0.023,615,reviewed,us,us
